      181000   0.0000000000000000     
      181001   0.0000000000000000     
      181012   0.0000000000000000     
      181013   0.0000000000000000     
      181014   0.0000000000000000     
      181015   0.0000000000000000     
      181016   0.0000000000000000     
      181017   0.0000000000000000     
      181028   0.0000000000000000     
      181029   0.0000000000000000     
      181030   0.0000000000000000     
      181031   0.0000000000000000     
      181032   0.0000000000000000     
      181033   0.0000000000000000     
      181044   0.0000000000000000     
      181045   0.0000000000000000     
      181046   0.0000000000000000     
      181047   0.0000000000000000     
      181048   0.0000000000000000     
      181049   0.0000000000000000     
      181050   0.0000000000000000     
      181051   0.0000000000000000     
      181060   0.0000000000000000     
      181061   0.0000000000000000     
      181062   0.0000000000000000     
      181063   0.0000000000000000     
      181064   0.0000000000000000     
      181065   0.0000000000000000     
      181076   0.0000000000000000     
      181077   0.0000000000000000     
      181078   0.0000000000000000     
      181079   0.0000000000000000     
      181080   0.0000000000000000     
      181081   0.0000000000000000     
      181092   0.0000000000000000     
      181093   0.0000000000000000     
      181094   0.0000000000000000     
      181095   0.0000000000000000     
      183000   0.0000000000000000     
      183001   0.0000000000000000     
      183012   0.0000000000000000     
      183013   0.0000000000000000     
      183014   0.0000000000000000     
      183015   0.0000000000000000     
      183016   0.0000000000000000     
      183017   0.0000000000000000     
      183028   0.0000000000000000     
      183029   0.0000000000000000     
      183030   0.0000000000000000     
      183031   0.0000000000000000     
      183032   0.0000000000000000     
      183033   0.0000000000000000     
      183044   0.0000000000000000     
      183045   0.0000000000000000     
      183046   0.0000000000000000     
      183047   0.0000000000000000     
      183048   0.0000000000000000     
      183049   0.0000000000000000     
      183050   0.0000000000000000     
      183051   0.0000000000000000     
      183060   0.0000000000000000     
      183061   0.0000000000000000     
      183062   0.0000000000000000     
      183063   0.0000000000000000     
      183064   0.0000000000000000     
      183065   0.0000000000000000     
      183076   0.0000000000000000     
      183077   0.0000000000000000     
      183078   0.0000000000000000     
      183079   0.0000000000000000     
      183080   0.0000000000000000     
      183081   0.0000000000000000     
      183092   0.0000000000000000     
      183093   0.0000000000000000     
      183094   0.0000000000000000     
      183095   0.0000000000000000     
      188000   0.0000000000000000     
      188001   0.0000000000000000     
      188012   0.0000000000000000     
      188013   0.0000000000000000     
      188014   0.0000000000000000     
      188015   0.0000000000000000     
      188016   0.0000000000000000     
      188017   0.0000000000000000     
      188030   0.0000000000000000     
      188031   0.0000000000000000     
      188032   0.0000000000000000     
      188033   0.0000000000000000     
      188044   0.0000000000000000     
      188045   0.0000000000000000     
      188046   0.0000000000000000     
      188047   0.0000000000000000     
      188048   0.0000000000000000     
      188049   0.0000000000000000     
      188050   0.0000000000000000     
      188051   0.0000000000000000     
      188062   0.0000000000000000     
      188063   0.0000000000000000     
      188064   0.0000000000000000     
      188065   0.0000000000000000     
      188076   0.0000000000000000     
      188077   0.0000000000000000     
      188078   0.0000000000000000     
      188079   0.0000000000000000     
      188080   0.0000000000000000     
      188081   0.0000000000000000     
      188092   0.0000000000000000     
      188093   0.0000000000000000     
      188094   0.0000000000000000     
      189014   0.0000000000000000     
      189015   0.0000000000000000     
      189016   0.0000000000000000     
      189017   0.0000000000000000     
      189028   0.0000000000000000     
      189029   0.0000000000000000     
      189030   0.0000000000000000     
      189048   0.0000000000000000     
      189049   0.0000000000000000     
      189050   0.0000000000000000     
      189051   0.0000000000000000     
      189060   0.0000000000000000     
      189061   0.0000000000000000     
      189062   0.0000000000000000     
      189063   0.0000000000000000     
      189064   0.0000000000000000     
      189065   0.0000000000000000     
      189076   0.0000000000000000     
      189077   0.0000000000000000     
      189078   0.0000000000000000     
      189079   0.0000000000000000     
      189080   0.0000000000000000     
      189081   0.0000000000000000     
      189092   0.0000000000000000     
      189093   0.0000000000000000     
      189094   0.0000000000000000     
      189095   0.0000000000000000     
 ============ =========== =============== =======
 CS001        1.3934
 CS002       -0.0012
 CS003        0.0544
 CS004        1.2710
 CS005        1.3815
 CS006        1.1086
 CS007        0.2673
 CS011        1.5029
 CS013        0.0434
 CS017        1.4123
 CS021        1.3542
 CS026       -0.0891
 CS030        1.5355
 CS032        1.6418
 CS101        4.1899
 CS103        0.6806
 CS401        1.2229
 CS201       -0.2419
 CS501        1.5458
 RS106     1400.2471
 RS205       -2.7075
 RS208      -26.8429
 CS301        1.1470
 CS302        0.0917
 RS305       -1.4448
 RS306       -2.6762
 RS307       -1.9683
 RS310       -1.8171
 RS406        8.0721
 RS407       15.9132
 RS409        8.8662
 RS503        2.9212
 RS508       15.6675
 RS509     1396.2593
 CS024        0.1289
 CS031       -1.1477
 RS210     1394.6504
 CS028        0.4705
