       17086   7.3275274131523779E-002
       17087  -6.3492795174856287E-002
       17088  0.10123898140394176     
       17089  -6.1605658479444686E-002
       17090   2.5017736979635989E-002
       17091 -0.16654560766118090     
       17092   8.6513462170103153E-002
       17093  -5.4441888013743354E-002
       17094  0.11647958593726311     
       17095  -8.0150325037541700E-002
       21082  -4.8644272481942530E-002
       21083  -7.6032402070890376E-002
       21084  0.15466498855563066     
       21085   1.2036077337253712E-002
       21086  0.10621608536090450     
       21087 -0.18572466022343392     
       21088   5.2345872398598531E-002
       21089 -0.18260755829042741     
       21090  0.24523243196374084     
       21091  0.10886788709347910     
       21094   4.6894631469088649E-002
       21095 -0.23324908111200177     
       24084   2.6825782661515470E-002
       24085  -6.4892836838015361E-002
       24086   9.9711401479620432E-002
       24087  -9.8418015980692997E-002
       24088  -3.0222647151848477E-002
       24089  -6.6457137145315592E-002
       24090  0.13626474809357103     
       24091  -5.5985381096169691E-002
       24092   4.8345584758282885E-002
       24093   7.1218964571251014E-002
       24094   1.7693298068725282E-002
       24095  -8.4083761420923969E-002
       26084  -9.1080268627243180E-002
       26085 -0.17089889386170073     
       26086 -0.23039978170058767     
       26087   2.1589225040354036     
       26088 -0.14717370260354520     
       26089 -0.34577417630033536     
       26090 -0.19415101586776190     
       26091 -0.29312172588965330     
       26092 -0.13172461630873042     
       26093 -0.32081060300377745     
       26094 -0.10238356877519429     
       26095 -0.13140415109687437     
       28084  -6.3734710463918931E-002
       28085 -0.20695796579397746     
       28086  0.78025806575917789     
       28087  0.65059332123845237     
       28088  -8.1313997111767039E-002
       28089 -0.11198471008433669     
       28090 -0.14220512906450172     
       28091 -0.19472114267187929     
       28092  -8.8417848517494749E-002
       28093 -0.24348319730414580     
       28094 -0.14834386693780749     
       28095 -0.14968881904780085     
       30084  -6.6837402016334993E-002
       30085   6.0917538531751157E-002
       30086  -7.5276664271943419E-002
       30087  -5.2923369960224918E-002
       30088   7.5198882130430675E-002
       30089  0.12553189678522650     
       30090  -3.1905410441956682E-002
       30091  -1.3364582230521629E-002
       30092   2.2265949865868113E-002
       30093   6.5015114809451241E-002
       30094  -1.0404581675100429E-003
       30095 -0.10758149503423599     
       31084 -0.95111767253978763     
       31085   1.9317740504255707     
       31086 -0.76169130182117262     
       31087 -0.76519117710493556     
       31088 -0.72736537209931140     
       31089   1.5360116995343258     
       31090  -1.0958324933680861     
       31091   1.6436976157328433     
       31092  -1.1134529456505970     
       31093  0.32312403555861874     
       31094 -0.98356487226609102     
       31095  0.96360843359862303     
       32084  -6.5216987052788500E-002
       32085   3.1348096328405614E-002
       32088  0.12745034444807815     
       32089  0.18918519405385367     
       32090   2.4389899443941859E-002
       32091  -5.2406585592879057E-002
       32092 -0.22924078075909923     
       32093 -0.19604399015793084     
       32094   1.6047601054386709E-002
       32095  0.15448720823403164     
      101082  0.14731562412445434     
      101083  -1.5799279895076887E-002
      101084  -4.7871514514950357E-002
      101085  -5.6530749353315623E-003
      101086   4.7887589768174837E-002
      101087  -2.3582669161758212E-002
      101090   4.5281291345985429E-002
      101091   4.5584195353327618E-002
      101092  -5.8445751872399148E-003
      101093   6.7351844466075116E-004
      101094  -8.3898371273789421E-002
      101095 -0.10409273406845661     
      103084 -0.19450108333612792     
      103085   6.1375127800250154E-003
      103086  0.30288183101855976     
      103087  0.26927973093007890     
      103088   4.9428429287462439E-002
      103089   1.3419383600996574E-002
      103090  -8.3431458346076778E-002
      103091  -6.3077101328404633E-002
      103094 -0.14223057739758183     
      103095 -0.15790666720893154     
      106084  0.55947459765522733     
      106085  0.34303197959928450     
      106086  0.45292262347456241     
      106087  0.29063925973161386     
      106088  0.60366035965024922     
      106089  0.39545231510664114     
      106090 -0.56182687988614877     
      106091 -0.80943210658729758     
      106092 -0.41310486647491418     
      106093 -0.58399407824227989     
      106094   1.8880323407886215E-002
      106095 -0.29570352743482448     
      121084 -0.11487556495518346     
      121085  0.12581893200528985     
      121086  -6.7962548636671102E-002
      121087   4.6366031141690404E-002
      121088 -0.12477187327924873     
      121089 -0.16792446517628493     
      121092   2.1186479261370374E-002
      121093   9.5867528605088320E-002
      121094   9.0067149394891285E-002
      121095   9.6228331639057987E-002
      125084 -0.40980752463650039     
      125085 -0.53519436914836327     
      125086 -0.43533512472475805     
      125087 -0.35385270571885746     
      125090  0.24666067505004324     
      125091  0.15639856300067878     
      125092   1.9038400963525373     
      125094 -0.17414406184410050     
      125095 -0.39856554833067981     
      128084  -6.8155788082568627E-002
      128085  0.16583395082968205     
      128086  -8.4585694558083260E-003
      128087  0.13460597085928291     
      128088  0.30506084125602173     
      128089  0.21098563706030060     
      128090  0.32856847526503907     
      128091  0.22642181360209443     
      128092 -0.35266396175084469     
      128093 -0.20708713509817264     
      128094 -0.53183587464948257     
      128095 -0.20327535983554398     
      130084 -0.71720424944457184     
      130085  -8.6656298849823454E-002
      130086   2.5940158703911670E-002
      130087  0.10989473361971316     
      130088  0.14749991447460364     
      130089  0.34123780410782112     
      130090   9.6788531525614507E-002
      130091   8.2499405862731245E-002
      141084 -0.24089282742592194     
      141085  0.11861060782756182     
      141086 -0.19526636692560767     
      141087   1.0965460418574737E-002
      141088 -0.14316408335470404     
      141089  0.18082536278943789     
      141090 -0.20162663435494638     
      141091  0.15558576914048600     
      141092 -0.23690704790091210     
      141093  0.27031171158823752     
      141094  -8.6177458654005307E-002
      141095  0.36773550685179940     
      142084  0.17328130975096340     
      142085   6.9390308964871264E-003
      142086  -2.1421095824910308E-002
      142087  -3.3672984418909778E-002
      142088  -5.7743368057984495E-002
      142089  -7.8753518309507137E-002
      142090  -4.8447299309102881E-002
      142091  0.24127155652578275     
      142092  -6.9102565707578806E-002
      142093   5.6837777845618860E-003
      142094  -5.6066410423872393E-002
      142095  -6.1968432905929349E-002
      145084  0.17361224136590764     
      145085  0.17361224136590764     
      145090  0.54852905696604592     
      145091 -0.67024317998597427     
      145092 -0.67451993924826192     
      145093  0.44900957953637499     
      146084  0.26553062226865670     
      146085  0.25420319313021528     
      146086  0.45660055133188771     
      146087  0.29659033315036509     
      146088 -0.35851700681894516     
      146089 -0.33625994533131376     
      146090  0.35563657995294146     
      146091  -1.0110929689982491     
      146092  0.19973515056439897     
      146093   9.9822739785305634E-002
      146094 -0.10250975956600014     
      146095 -0.11973948946926277     
      147084   3.0737811059712638E-002
      147085   3.3104957251632650E-002
      147086   9.0310623890163338E-002
      147087 -0.29769034614798073     
      147088   4.9685860200922742E-002
      147089 -0.17715856018455528     
      147090 -0.48656482865616185     
      147091 -0.75326084802475812     
      147092  0.44840555349630612     
      147093  0.44985103666514531     
      147094  0.31043631640174124     
      147095  0.30214242404783181     
      150082  0.75885486878427866     
      150083  -1.2800540392511188     
      150084 -0.39567917469703151     
      150085  -1.3861352146946879     
      150086   6.7001543149195916E-002
      150087  0.45681168506376446     
      150090  0.76244390240398918     
      150091 -0.87751078479930011     
      150092  0.33407122227335245     
      150093  0.70970465039609409     
      150094  0.53496927523078774     
      150095  0.31552206614067596     
      161084   6.9240622978322163E-003
      161085  -5.0103816188350400E-002
      161086  0.12680970029812219     
      161087  -3.8715453202545149E-003
      161088  -2.3071092635470976E-002
      161089  -8.4276331077524122E-002
      161090  0.19211472034086660     
      161091   4.9356099226072489E-003
      161092  -3.0291960014660311E-002
      161093 -0.21126301153746513     
      161094   6.3866257757822578E-002
      161095   8.2274061564746055E-003
      166084 -0.25407570254933382     
      166085 -0.14121750385132456     
      166086 -0.31548667557576954     
      166087 -0.35777925006592659     
      166088  -1.0147567438538372     
      166089 -0.96760951173692455     
      166090 -0.98322381065228226     
      166091  -1.0249191146663796     
      166092  0.11934666102185533     
      166093   4.2894266878233431E-002
      166094  0.94841369252584462     
      166095   3.9484136925258446     
      167084 -0.30194617669393042     
      167085 -0.47884149872039544     
      167086  0.89413207925848637     
      167087 -0.37397559386223478     
      167088  0.19017138485804463     
      167089  0.42452354338379711     
      167090 -0.52433889594775129     
      167091 -0.30432398953359535     
      167092 -0.41439866807057657     
      167093 -0.37781569188886949     
      167094  0.57047657107119709     
      167095  0.69633693614582814     
      169082  0.55673057440234885     
      169083  0.69882795889486804     
      169084  0.41584132601668722     
      169085  0.67275893149843180     
      169086  0.65541066081357702     
      169087  0.53172568951704946     
      169088 -0.56736551913345923     
      169089 -0.75609517462510323     
      169090  0.12140245448382474     
      169091  0.40754357089059723     
      169094  -1.4223361036279250     
      169095  -1.3144443691308969     
      181000  -4.1026839615006640E-003
      181001  -4.1026839615006640E-003
      181012  -4.1026839615006640E-003
      181013  -4.1026839615006640E-003
      181014  -4.1026839615006640E-003
      181015  -4.1026839615006640E-003
      181016  -4.1026839615006640E-003
      181017  -4.1026839615006640E-003
      181028  -4.1026839615006640E-003
      181029  -4.1026839615006640E-003
      181030  -4.1026839615006640E-003
      181031  -4.1026839615006640E-003
      181032  -4.1026839615006640E-003
      181033  -4.1026839615006640E-003
      181044  -4.1026839615006640E-003
      181045  -4.1026839615006640E-003
      181046  -4.1026839615006640E-003
      181047  -4.1026839615006640E-003
      181048  -4.1026839615006640E-003
      181049  -4.1026839615006640E-003
      181050  -4.1026839615006640E-003
      181051  -4.1026839615006640E-003
      181060  -4.1026839615006640E-003
      181061  -4.1026839615006640E-003
      181062  -4.1026839615006640E-003
      181063  -4.1026839615006640E-003
      181064  -4.1026839615006640E-003
      181065  -4.1026839615006640E-003
      181076  -4.1026839615006640E-003
      181077  -4.1026839615006640E-003
      181078  -4.1026839615006640E-003
      181079  -4.1026839615006640E-003
      181080  -4.1026839615006640E-003
      181081  -4.1026839615006640E-003
      181084  0.33005046610011218     
      181085  0.13407896111838810     
      181086  0.27247993835121265     
      181087   2.0918720143069943E-002
      181088  0.19309057881609079     
      181089 -0.14404917208211448     
      181090  0.22369337117319751     
      181091  0.12148513693916536     
      181092 -0.49148045892764775     
      181093 -0.63595775567971580     
      181094   6.6209942406125460E-002
      181095   4.8971526333138608E-002
      183000   0.0000000000000000     
      183001   0.0000000000000000     
      183012   0.0000000000000000     
      183013   0.0000000000000000     
      183014   0.0000000000000000     
      183015   0.0000000000000000     
      183016   0.0000000000000000     
      183017   0.0000000000000000     
      183028   0.0000000000000000     
      183029   0.0000000000000000     
      183030   0.0000000000000000     
      183031   0.0000000000000000     
      183032   0.0000000000000000     
      183033   0.0000000000000000     
      183044   0.0000000000000000     
      183045   0.0000000000000000     
      183046   0.0000000000000000     
      183047   0.0000000000000000     
      183048   0.0000000000000000     
      183049   0.0000000000000000     
      183050   0.0000000000000000     
      183051   0.0000000000000000     
      183060   0.0000000000000000     
      183061   0.0000000000000000     
      183062   0.0000000000000000     
      183063   0.0000000000000000     
      183064   0.0000000000000000     
      183065   0.0000000000000000     
      183076   0.0000000000000000     
      183077   0.0000000000000000     
      183078   0.0000000000000000     
      183079   0.0000000000000000     
      183080   0.0000000000000000     
      183081   0.0000000000000000     
      183092   0.0000000000000000     
      183093   0.0000000000000000     
      183094   0.0000000000000000     
      183095   0.0000000000000000     
      188000   3.1682172967494957E-003
      188001   3.1682172967494957E-003
      188012   3.1682172967494957E-003
      188013   3.1682172967494957E-003
      188014   3.1682172967494957E-003
      188015   3.1682172967494957E-003
      188016   3.1682172967494957E-003
      188017   3.1682172967494957E-003
      188030   3.1682172967494957E-003
      188031   3.1682172967494957E-003
      188032   3.1682172967494957E-003
      188033   3.1682172967494957E-003
      188044   3.1682172967494957E-003
      188045   3.1682172967494957E-003
      188046   3.1682172967494957E-003
      188047   3.1682172967494957E-003
      188048   3.1682172967494957E-003
      188049   3.1682172967494957E-003
      188050   3.1682172967494957E-003
      188051   3.1682172967494957E-003
      188062   3.1682172967494957E-003
      188063   3.1682172967494957E-003
      188064   3.1682172967494957E-003
      188065   3.1682172967494957E-003
      188076   3.1682172967494957E-003
      188077   3.1682172967494957E-003
      188078   3.1682172967494957E-003
      188079   3.1682172967494957E-003
      188080   3.1682172967494957E-003
      188081   3.1682172967494957E-003
      188084 -0.32208583642953181     
      188085  0.14345156316943461     
      188086 -0.12015346779035176     
      188087  -3.7022811721163777E-002
      188088  -3.9717121129012592E-003
      188089  0.17804795607824575     
      188090  -7.5173788792159579E-002
      188091  0.21064804149834107     
      188092 -0.10684441318433145     
      188093   8.4722452110445559E-002
      188094 -0.17872317026692702     
      188095  0.13205866853841478     
      189014   1.9989344580300578E-002
      189015   1.9989344580300578E-002
      189016   1.9989344580300578E-002
      189017   1.9989344580300578E-002
      189028   1.9989344580300578E-002
      189029   1.9989344580300578E-002
      189030   1.9989344580300578E-002
      189048   1.9989344580300578E-002
      189049   1.9989344580300578E-002
      189050   1.9989344580300578E-002
      189051   1.9989344580300578E-002
      189060   1.9989344580300578E-002
      189061   1.9989344580300578E-002
      189062   1.9989344580300578E-002
      189063   1.9989344580300578E-002
      189064   1.9989344580300578E-002
      189065   1.9989344580300578E-002
      189076   1.9989344580300578E-002
      189077   1.9989344580300578E-002
      189078   1.9989344580300578E-002
      189079   1.9989344580300578E-002
      189080   1.9989344580300578E-002
      189081   1.9989344580300578E-002
      189084 -0.44518123817052774     
      189085  0.16404892073993049     
      189086 -0.27619271937817264     
      189087  0.11923338538980861     
      189088 -0.10816750205603773     
      189089  0.50040432254287170     
      189090 -0.21419155396462855     
      189091  0.24246437982744673     
      189092 -0.17876448100412778     
      189093  0.45649355949508025     
      189094 -0.66476511484680934     
      189095  -5.5136883921747447E-002
 ============ =========== =============== =======
 CS001        1.6802
 CS002        0.1711
 CS003        0.2658
 CS004        1.4754
 CS005        1.5376
 CS006        1.1086
 CS007        0.4684
 CS011        1.7439
 CS013        0.0815
 CS017        1.6188
 CS021        1.6839
 CS026        0.1720
 CS030        1.5175
 CS032        1.4079
 CS101        1.6073
 CS103        0.9025
 CS401        1.3826
 CS201       -0.0009
 CS501        1.3971
 RS106     1379.1820
 RS205      -18.9139
 RS208      -44.0866
 CS301        1.6374
 CS302        0.8077
 RS305       -5.0857
 RS306      -22.3741
 RS307      -16.7508
 RS310      -22.5247
 RS406      -10.0457
 RS407      -21.1842
 RS409       -4.1104
 RS503        2.9212
 RS508      -10.8598
 RS509     1361.0602
 CS024        0.2378
 CS031       -0.2091
 RS210     1372.7565
 CS028        0.2722
