           1   1.2440793583083094E-002   7.7688373580405623E-003   0.00000000      -0.00000000    
           2   1.6842261880284152E-002   1.7740536958617867E-002   5.16551663E-04  -8.76747596E-04
           3   1.4810558586643374E-002   2.0935954419676835E-002   1.47884607E-03   8.55125138E-04
           4   7.1217253052764306E-003   1.6134548879337827E-002  -6.76963199E-03  -3.84665560E-03
           5  -3.2873649841658821E-003   5.1702940602383046E-003   1.14057623E-02  -6.97975373E-03
           6  -1.2440793583083094E-002  -7.7688373580405588E-003   3.51481996E-02   2.66092606E-02
           7  -1.6842261880284148E-002  -1.7740536958617867E-002  -3.92630175E-02   6.14961460E-02
           8  -1.4810558586643374E-002  -2.0935954419676831E-002  -7.92531595E-02  -3.80467228E-03
           9  -7.1217253052764324E-003  -1.6134548879337830E-002   4.84470651E-03  -6.30954131E-02
          10   3.2873649841658856E-003  -5.1702940602383011E-003   3.91835570E-02  -2.46973932E-02
          11   1.2440793583083094E-002   7.7688373580405623E-003   3.33094299E-02  -3.75382826E-02
          12   1.6842261880284152E-002   1.7740536958617867E-002   5.28717749E-02  -2.79266536E-02
          13   1.4810558586643374E-002   2.0935954419676835E-002   1.57287382E-02   4.69162241E-02
          14   7.1217253052764341E-003   1.6134548879337830E-002  -4.58950102E-02   5.67639880E-02
          15  -3.2873649841658830E-003   5.1702940602383028E-003  -5.82177900E-02   4.39907201E-02
          16  -1.2440793583083096E-002  -7.7688373580405649E-003  -3.21372673E-02   1.12749040E-02
          17  -1.6842261880284152E-002  -1.7740536958617870E-002   1.54505093E-02  -5.76919205E-02
          18  -1.4810558586643374E-002  -2.0935954419676835E-002   3.24774869E-02  -5.87184504E-02
          19  -7.1217253052764315E-003  -1.6134548879337830E-002   2.14985125E-02  -1.11181503E-02
          20   3.2873649841658895E-003  -5.1702940602382941E-003   3.93474288E-02  -3.68302572E-03
          21   1.2440793583083094E-002   7.7688373580405623E-003   2.49434058E-02  -1.86801236E-03
          22   1.6842261880284152E-002   1.7740536958617867E-002  -4.09985781E-02   5.33527359E-02
          23   1.4810558586643374E-002   2.0935954419676835E-002  -5.09679243E-02   7.47716203E-02
