f (MHz)  Theta(deg.)  Phi(deg.)  real(Vout_theta)  imag(Vout_theta)
10.00 	 10.0 	 90.0 	 -0.0036439 	 -0.0005607
10.00 	 10.0 	 100.0 	 -0.1519504 	 0.0562554
10.00 	 10.0 	 110.0 	 -0.2956233 	 0.1112868
10.00 	 10.0 	 120.0 	 -0.4302951 	 0.1628618
10.00 	 10.0 	 130.0 	 -0.5518725 	 0.2094146
10.00 	 10.0 	 140.0 	 -0.6566612 	 0.2495326
10.00 	 10.0 	 150.0 	 -0.7414778 	 0.2819993
10.00 	 10.0 	 160.0 	 -0.8037466 	 0.3058310
10.00 	 10.0 	 170.0 	 -0.8415771 	 0.3203058
10.00 	 10.0 	 180.0 	 -0.8538208 	 0.3249855
10.00 	 10.0 	 190.0 	 -0.8401063 	 0.3197286
10.00 	 10.0 	 200.0 	 -0.8008497 	 0.3046941
10.00 	 10.0 	 210.0 	 -0.7372428 	 0.2803374
10.00 	 10.0 	 220.0 	 -0.6512167 	 0.2473963
10.00 	 10.0 	 230.0 	 -0.5453840 	 0.2068690
10.00 	 10.0 	 240.0 	 -0.4229596 	 0.1599845
10.00 	 10.0 	 250.0 	 -0.2876637 	 0.1081652
10.00 	 10.0 	 260.0 	 -0.1436085 	 0.0529845
10.00 	 10.0 	 270.0 	 0.0048270 	 -0.0038815
10.00 	 10.0 	 280.0 	 0.1531301 	 -0.0607043
10.00 	 10.0 	 290.0 	 0.2967928 	 -0.1157563
10.00 	 10.0 	 300.0 	 0.4314488 	 -0.1673632
10.00 	 10.0 	 310.0 	 0.5530068 	 -0.2139554
10.00 	 10.0 	 320.0 	 0.6577746 	 -0.2541154
10.00 	 10.0 	 330.0 	 0.7425716 	 -0.2866220
10.00 	 10.0 	 340.0 	 0.8048243 	 -0.3104863
10.00 	 10.0 	 350.0 	 0.8426441 	 -0.3249826
10.00 	 10.0 	 360.0 	 0.8548840 	 -0.3296702
10.00 	 15.0 	 0.0 	 0.8316106 	 -0.3328582
10.00 	 15.0 	 10.0 	 0.8182806 	 -0.3275611
10.00 	 15.0 	 20.0 	 0.7801248 	 -0.3124102
10.00 	 15.0 	 30.0 	 0.7182985 	 -0.2878657
10.00 	 15.0 	 40.0 	 0.6346745 	 -0.2546737
10.00 	 15.0 	 50.0 	 0.5317875 	 -0.2138433
10.00 	 15.0 	 60.0 	 0.4127589 	 -0.1666165
10.00 	 15.0 	 70.0 	 0.2812027 	 -0.1144305
10.00 	 15.0 	 80.0 	 0.1411163 	 -0.0588734
10.00 	 15.0 	 90.0 	 -0.0032411 	 -0.0016361
10.00 	 15.0 	 100.0 	 -0.1474788 	 0.0555398
10.00 	 15.0 	 110.0 	 -0.2872093 	 0.1109157
10.00 	 15.0 	 120.0 	 -0.4181827 	 0.1628090
10.00 	 15.0 	 130.0 	 -0.5364173 	 0.2096445
10.00 	 15.0 	 140.0 	 -0.6383203 	 0.2500021
10.00 	 15.0 	 150.0 	 -0.7207976 	 0.2826598
10.00 	 15.0 	 160.0 	 -0.7813465 	 0.3066297
10.00 	 15.0 	 170.0 	 -0.8181309 	 0.3211876
10.00 	 15.0 	 180.0 	 -0.8300360 	 0.3258938
10.00 	 15.0 	 190.0 	 -0.8167009 	 0.3206066
10.00 	 15.0 	 200.0 	 -0.7785299 	 0.3054854
10.00 	 15.0 	 210.0 	 -0.7166800 	 0.2809872
10.00 	 15.0 	 220.0 	 -0.6330268 	 0.2478522
10.00 	 15.0 	 230.0 	 -0.5301087 	 0.2070828
10.00 	 15.0 	 240.0 	 -0.4110507 	 0.1599137
10.00 	 15.0 	 250.0 	 -0.2794704 	 0.1077749
10.00 	 15.0 	 260.0 	 -0.1393681 	 0.0522490
10.00 	 15.0 	 270.0 	 0.0049951 	 -0.0049769
10.00 	 15.0 	 280.0 	 0.1492278 	 -0.0621626
10.00 	 15.0 	 290.0 	 0.2889430 	 -0.1175683
10.00 	 15.0 	 300.0 	 0.4198929 	 -0.1695078
10.00 	 15.0 	 310.0 	 0.5380983 	 -0.2164003
10.00 	 15.0 	 320.0 	 0.6399702 	 -0.2568189
10.00 	 15.0 	 330.0 	 0.7224181 	 -0.2895342
10.00 	 15.0 	 340.0 	 0.7829429 	 -0.3135514
10.00 	 15.0 	 350.0 	 0.8197114 	 -0.3281405
10.00 	 15.0 	 360.0 	 0.8316106 	 -0.3328582
10.00 	 20.0 	 0.0 	 0.7998527 	 -0.3365811
10.00 	 20.0 	 10.0 	 0.7870405 	 -0.3312421
10.00 	 20.0 	 20.0 	 0.7503664 	 -0.3159706
10.00 	 20.0 	 30.0 	 0.6909380 	 -0.2912299
10.00 	 20.0 	 40.0 	 0.6105518 	 -0.2577711
10.00 	 20.0 	 50.0 	 0.5116405 	 -0.2166107
10.00 	 20.0 	 60.0 	 0.3972019 	 -0.1690005
10.00 	 20.0 	 70.0 	 0.2707092 	 -0.1163895
10.00 	 20.0 	 80.0 	 0.1360065 	 -0.0603798
10.00 	 20.0 	 90.0 	 -0.0028085 	 -0.0026775
10.00 	 20.0 	 100.0 	 -0.1415105 	 0.0549603
10.00 	 20.0 	 110.0 	 -0.2758769 	 0.1107795
10.00 	 20.0 	 120.0 	 -0.4018183 	 0.1630833
10.00 	 20.0 	 130.0 	 -0.5155044 	 0.2102842
10.00 	 20.0 	 140.0 	 -0.6134813 	 0.2509523
10.00 	 20.0 	 150.0 	 -0.6927760 	 0.2838576
10.00 	 20.0 	 160.0 	 -0.7509851 	 0.3080071
10.00 	 20.0 	 170.0 	 -0.7863467 	 0.3226730
10.00 	 20.0 	 180.0 	 -0.7977909 	 0.3274139
10.00 	 20.0 	 190.0 	 -0.7849721 	 0.3220873
10.00 	 20.0 	 200.0 	 -0.7482777 	 0.3068536
10.00 	 20.0 	 210.0 	 -0.6888180 	 0.2821716
10.00 	 20.0 	 220.0 	 -0.6083931 	 0.2487852
10.00 	 20.0 	 230.0 	 -0.5094405 	 0.2077023
10.00 	 20.0 	 240.0 	 -0.3949629 	 0.1601653
10.00 	 20.0 	 250.0 	 -0.2684382 	 0.1076143
10.00 	 20.0 	 260.0 	 -0.1337144 	 0.0516442
10.00 	 20.0 	 270.0 	 0.0051084 	 -0.0060437
10.00 	 20.0 	 280.0 	 0.1438037 	 -0.0636939
10.00 	 20.0 	 290.0 	 0.2781499 	 -0.1195509
10.00 	 20.0 	 300.0 	 0.4040600 	 -0.1719134
10.00 	 20.0 	 310.0 	 0.5177074 	 -0.2191867
10.00 	 20.0 	 320.0 	 0.6156430 	 -0.2599322
10.00 	 20.0 	 330.0 	 0.6948986 	 -0.2929107
10.00 	 20.0 	 340.0 	 0.7530758 	 -0.3171202
10.00 	 20.0 	 350.0 	 0.7884162 	 -0.3318258
10.00 	 20.0 	 360.0 	 0.7998527 	 -0.3365811
10.00 	 25.0 	 0.0 	 0.7605053 	 -0.3405799
10.00 	 25.0 	 10.0 	 0.7483328 	 -0.3351943
10.00 	 25.0 	 20.0 	 0.7134892 	 -0.3197889
10.00 	 25.0 	 30.0 	 0.6570237 	 -0.2948300
10.00 	 25.0 	 40.0 	 0.5806388 	 -0.2610740
10.00 	 25.0 	 50.0 	 0.4866419 	 -0.2195453
10.00 	 25.0 	 60.0 	 0.3778783 	 -0.1715060
10.00 	 25.0 	 70.0 	 0.2576474 	 -0.1184184
10.00 	 25.0 	 80.0 	 0.1296036 	 -0.0618999
