   1.5258789062500000E-002  0.21511423139452321        9.9999999747524271E-007   2.1511423085141197E-008
   4.5776367187500000E-002  0.18231317658014093        9.9999999747524271E-007   1.8231317611984439E-008
   7.6293945312500000E-002  0.17647799363262873        9.9999999747524271E-007   1.7647799318706462E-008
  0.10681152343750000       0.17462119567132284        9.9999999747524271E-007   1.7462119523044671E-008
  0.13732910156250000       0.17376532571729567        9.9999999747524271E-007   1.7376532527858039E-008
  0.16784667968750000       0.17334331917476231        9.9999999747524271E-007   1.7334331873711250E-008
  0.19836425781250000       0.16880187831009746        9.9999999747524271E-007   1.6880187788391367E-008
  0.22888183593750000       0.17331907043686848        9.9999999747524271E-007   1.7331906999927988E-008
  0.25939941406250000       0.17312267667109657        9.9999999747524271E-007   1.7312267623400386E-008
  0.28991699218750000       0.17364251663597663        9.9999999747524271E-007   1.7364251619757143E-008
  0.32043457031250000       0.17228270077082594        9.9999999747524271E-007   1.7228270033585393E-008
  0.35095214843750000       0.17250573372352412        9.9999999747524271E-007   1.7250573328798903E-008
  0.38146972656250000       0.16973000496043153        9.9999999747524271E-007   1.6973000453190446E-008
  0.41198730468750000       0.17231254343998953        9.9999999747524271E-007   1.7231254300494218E-008
  0.44250488281250000       0.17261816611216119        9.9999999747524271E-007   1.7261816567634220E-008
  0.47302246093750000       0.17116521640901569        9.9999999747524271E-007   1.7116521597686508E-008
  0.50354003906250000       0.17055284306283322        9.9999999747524271E-007   1.7055284263222868E-008
  0.53405761718750000       0.16853008839985317        9.9999999747524271E-007   1.6853008797435560E-008
  0.56457519531250000       0.16869433202446518        9.9999999747524271E-007   1.6869433159855293E-008
  0.59509277343750000       0.16887225267897471        9.9999999747524271E-007   1.6887225225261325E-008
  0.62561035156250000       0.16748251335986367        9.9999999747524271E-007   1.6748251293701097E-008
  0.65612792968750000       0.16728298689379070        9.9999999747524271E-007   1.6728298647144175E-008
  0.68664550781250000       0.16704909833642775        9.9999999747524271E-007   1.6704909791466935E-008
  0.71716308593750000       0.16682989369599838        9.9999999747524271E-007   1.6682989327479336E-008
  0.74768066406250000       0.16649370338806560        9.9999999747524271E-007   1.6649370296770941E-008
  0.77819824218750000       0.16815424744065183        9.9999999747524271E-007   1.6815424701610316E-008
  0.80871582031250000       0.16630142404994694        9.9999999747524271E-007   1.6630142363007622E-008
  0.83923339843750000       0.16571656596854817        9.9999999747524271E-007   1.6571656555015404E-008
  0.86975097656250000       0.16526987803583168        9.9999999747524271E-007   1.6526987761856537E-008
  0.90026855468750000       0.16522816513303840        9.9999999747524271E-007   1.6522816471587737E-008
  0.93078613281250000       0.16449944551675644        9.9999999747524271E-007   1.6449944510143526E-008
  0.96130371093750000       0.16586615689168244        9.9999999747524271E-007   1.6586615647291068E-008
