           1  -3.7078517537276041E-003   4.4355308150829664E-003   0.00000000       0.00000000    
           2  -4.4109438717165128E-003   5.0743653234668271E-003   5.79014362E-04   3.24423818E-05
           3  -3.4292053531777703E-003   3.7749647496202140E-003   9.03010718E-04   1.01960613E-03
           4  -1.1376269441282056E-003   1.0336559477514152E-003  -1.22774218E-03   9.19467886E-04
           5   1.5884862910606544E-003  -2.1024742934849369E-003  -1.46728649E-03  -3.90870031E-03
           6   3.7078517537276036E-003  -4.4355308150829664E-003  -8.84194393E-03  -8.75440706E-03
           7   4.4109438717165128E-003  -5.0743653234668271E-003  -2.28406321E-02  -3.64439446E-03
           8   3.4292053531777703E-003  -3.7749647496202140E-003   2.19466747E-03   1.24696940E-02
           9   1.1376269441282060E-003  -1.0336559477514156E-003   2.83558443E-02   5.92760602E-03
          10  -1.5884862910606548E-003   2.1024742934849378E-003   1.79205388E-02  -1.38766004E-03
          11  -3.7078517537276041E-003   4.4355308150829664E-003   2.26826370E-02   1.17347762E-02
          12  -4.4109438717165128E-003   5.0743653234668262E-003   2.92984885E-03  -3.82205658E-03
          13  -3.4292053531777703E-003   3.7749647496202140E-003  -3.93165499E-02  -6.63838955E-03
          14  -1.1376269441282063E-003   1.0336559477514163E-003  -4.07565013E-02   9.29555856E-04
          15   1.5884862910606544E-003  -2.1024742934849369E-003  -3.42434796E-04  -3.56124006E-02
          16   3.7078517537276045E-003  -4.4355308150829664E-003   4.41053212E-02  -6.40077656E-03
          17   4.4109438717165128E-003  -5.0743653234668271E-003   8.42389371E-03   6.65228292E-02
          18   3.4292053531777694E-003  -3.7749647496202136E-003  -3.21842134E-02   9.24887415E-03
          19   1.1376269441282058E-003  -1.0336559477514154E-003   3.96842994E-02  -5.10681942E-02
          20  -1.5884862910606561E-003   2.1024742934849386E-003   4.59416546E-02   1.17155556E-02
          21  -3.7078517537276041E-003   4.4355308150829664E-003  -5.94040863E-02   2.17433833E-02
          22  -4.4109438717165128E-003   5.0743653234668271E-003  -4.79640029E-02  -3.53357233E-02
          23  -3.4292053531777703E-003   3.7749647496202140E-003   2.43349485E-02  -1.55795235E-02
          24  -1.1376269441282056E-003   1.0336559477514152E-003  -1.01383114E-02   2.72874590E-02
          25   1.5884862910606544E-003  -2.1024742934849369E-003  -1.34711377E-02   1.13954972E-02
          26   3.7078517537276036E-003  -4.4355308150829664E-003   6.46677166E-02  -8.72275606E-03
          27   4.4109438717165128E-003  -5.0743653234668271E-003   4.46360745E-02   1.66698769E-02
          28   3.4292053531777703E-003  -3.7749647496202140E-003  -3.21677662E-02   1.93013214E-02
          29   1.1376269441282060E-003  -1.0336559477514156E-003  -3.04070339E-02  -3.59901302E-02
          30  -1.5884862910606548E-003   2.1024742934849378E-003  -2.51275599E-02  -3.27655114E-02
          31  -3.7078517537276041E-003   4.4355308150829664E-003  -4.08969298E-02   1.58571750E-02
          32  -4.4109438717165128E-003   5.0743653234668262E-003   5.03257615E-03   2.05578376E-03
          33  -3.4292053531777703E-003   3.7749647496202140E-003   5.39851636E-02   1.14466995E-03
          34  -1.1376269441282063E-003   1.0336559477514163E-003   2.87858527E-02   3.73187289E-02
          35   1.5884862910606544E-003  -2.1024742934849369E-003   2.00509541E-02   2.25167517E-02
          36   3.7078517537276045E-003  -4.4355308150829664E-003   3.19718011E-02  -1.99450422E-02
          37   4.4109438717165128E-003  -5.0743653234668271E-003  -4.14537042E-02  -2.90749166E-02
          38   3.4292053531777694E-003  -3.7749647496202136E-003  -9.22117159E-02  -1.73597224E-02
          39   1.1376269441282058E-003  -1.0336559477514154E-003  -3.84777561E-02  -2.61142384E-02
          40  -1.5884862910606561E-003   2.1024742934849386E-003   5.49520133E-03  -1.20786708E-02
          41  -3.7078517537276041E-003   4.4355308150829664E-003   3.77125554E-02   4.83969077E-02
          42  -4.4109438717165128E-003   5.0743653234668271E-003   9.03077796E-02   6.33875355E-02
          43  -3.4292053531777703E-003   3.7749647496202140E-003  0.114290252       4.10870649E-02
          44  -1.1376269441282056E-003   1.0336559477514152E-003   8.17315653E-02   2.34811809E-02
          45   1.5884862910606544E-003  -2.1024742934849369E-003  -9.68960226E-02  -9.77995247E-02
          46   3.7078517537276036E-003  -4.4355308150829664E-003 -0.466538280     -0.281189859    
          47   4.4109438717165128E-003  -5.0743653234668271E-003 -0.370919466      -5.90463728E-02
          48   3.4292053531777703E-003  -3.7749647496202140E-003  0.682322145      0.511706173    
          49   1.1376269441282060E-003  -1.0336559477514156E-003  0.938127637      0.296797037    
          50  -1.5884862910606548E-003   2.1024742934849378E-003 -0.546514153     -0.512390018    
          51  -3.7078517537276041E-003   4.4355308150829664E-003 -0.939590871     -0.298468977    
          52  -4.4109438717165128E-003   5.0743653234668262E-003  0.304301322      0.326327533    
          53  -3.4292053531777703E-003   3.7749647496202140E-003  0.323722690       4.56046648E-02
          54  -1.1376269441282063E-003   1.0336559477514163E-003 -0.238843873     -0.159221992    
          55   1.5884862910606544E-003  -2.1024742934849369E-003  0.238806561      0.137794122    
          56   3.7078517537276045E-003  -4.4355308150829664E-003  0.297517329       9.68191326E-02
          57   4.4109438717165128E-003  -5.0743653234668271E-003 -0.281028509      -7.21449628E-02
          58   3.4292053531777694E-003  -3.7749647496202136E-003 -0.254209399      -4.99851853E-02
          59   1.1376269441282058E-003  -1.0336559477514154E-003   6.81231692E-02  -5.46848737E-02
          60  -1.5884862910606561E-003   2.1024742934849386E-003   7.85347447E-02  -2.70513259E-02
          61  -3.7078517537276041E-003   4.4355308150829664E-003  -1.89409498E-02   4.04113121E-02
          62  -4.4109438717165128E-003   5.0743653234668271E-003   5.05762286E-02   4.74648513E-02
          63  -3.4292053531777703E-003   3.7749647496202140E-003  0.101352341       4.28389534E-02
          64  -1.1376269441282056E-003   1.0336559477514152E-003  -4.27337028E-02   2.12034415E-02
          65   1.5884862910606544E-003  -2.1024742934849369E-003  -8.83007273E-02  -4.65620756E-02
          66   3.7078517537276036E-003  -4.4355308150829664E-003   9.73587856E-03  -6.22223243E-02
          67   4.4109438717165128E-003  -5.0743653234668271E-003   6.46480126E-03  -5.53514401E-04
          68   3.4292053531777703E-003  -3.7749647496202140E-003  -4.74851578E-02   1.75895169E-03
          69   1.1376269441282060E-003  -1.0336559477514156E-003  -2.38933158E-03  -3.24558862E-03
          70  -1.5884862910606548E-003   2.1024742934849378E-003   8.47118869E-02   6.58475608E-02
          71  -3.7078517537276041E-003   4.4355308150829664E-003   3.81089300E-02   3.54387760E-02
          72  -4.4109438717165128E-003   5.0743653234668262E-003  -4.35903184E-02  -5.03583141E-02
          73  -3.4292053531777703E-003   3.7749647496202140E-003  -1.47008139E-03  -1.22796642E-02
          74  -1.1376269441282063E-003   1.0336559477514163E-003  -9.40374378E-03   7.76275760E-03
          75   1.5884862910606544E-003  -2.1024742934849369E-003  -6.48879632E-02  -4.66101542E-02
          76   3.7078517537276045E-003  -4.4355308150829664E-003  -7.39395618E-04  -7.63982441E-03
          77   4.4109438717165128E-003  -5.0743653234668271E-003   5.64731136E-02   5.46528958E-02
          78   3.4292053531777694E-003  -3.7749647496202136E-003   1.68887246E-02   1.09019484E-02
          79   1.1376269441282058E-003  -1.0336559477514154E-003   4.37875744E-03  -8.87453742E-03
          80  -1.5884862910606561E-003   2.1024742934849386E-003   2.11613029E-02   2.12474931E-02
          81  -3.7078517537276041E-003   4.4355308150829664E-003  -2.87540220E-02  -1.64016224E-02
          82  -4.4109438717165128E-003   5.0743653234668271E-003  -4.82628234E-02  -3.73135656E-02
          83  -3.4292053531777703E-003   3.7749647496202140E-003   1.23546962E-02   3.05165048E-03
          84  -1.1376269441282056E-003   1.0336559477514152E-003   4.74863639E-03   1.94026320E-03
          85   1.5884862910606544E-003  -2.1024742934849369E-003  -7.90335517E-03  -2.80310540E-03
          86   3.7078517537276036E-003  -4.4355308150829664E-003   4.32943553E-02   3.14877108E-02
          87   4.4109438717165128E-003  -5.0743653234668271E-003   1.54514620E-02   2.34920681E-02
          88   3.4292053531777703E-003  -3.7749647496202140E-003  -3.01307663E-02  -2.21277159E-02
          89   1.1376269441282060E-003  -1.0336559477514156E-003   1.28695217E-03  -1.68779381E-02
          90  -1.5884862910606548E-003   2.1024742934849378E-003  -4.05600731E-04   6.01466512E-03
          91  -3.7078517537276041E-003   4.4355308150829664E-003  -2.88153067E-02  -1.31087452E-02
          92  -4.4109438717165128E-003   5.0743653234668262E-003   2.87201861E-03  -9.91688576E-03
          93  -3.4292053531777703E-003   3.7749647496202140E-003   1.99883170E-02   7.45456014E-03
          94  -1.1376269441282063E-003   1.0336559477514163E-003  -6.46555331E-03   4.60994570E-03
          95   1.5884862910606544E-003  -2.1024742934849369E-003   1.20801560E-03   1.30121792E-02
